temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base,water_pot_endo, water_pot_exo, Kh, Lr, Lr_percent, radial_water_flux, axial_water_flux, aqp, cavitation,maintenance_demand, growth_demand, dry_mass, growth_eff, photosynthesis
228.0, 12.0, maize.SegRoot@26f67b76, maize.SegRoot@97e1986, 44, 30, 2, 25.0, -2.4494128894502363, 10.862895037993361, -6.78175554645003, -1.7898058171357458, 10.021556549351423, -5.729582529459759, 1.3305963, 0.33441532, 0.0066883066, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.6212816E-5, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.MerisRoot@153f5a29, maize.SegRoot@26f67b76, 152, 31, 3, 25.0, -2.4488503396213686, 10.86943433622644, -6.793330077965091, -2.4494128894502363, 10.862895037993361, -6.78175554645003, 0.03258509, 0.0033357057, 1.8115712E-5, 0.03258509, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0850138E-7, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@343f4d3d, maize.SegRoot@26f67b76, 44, 30, 2, 17.0, -2.393157906563465, 11.516824861301236, -7.939208697956224, -2.4494128894502363, 10.862895037993361, -6.78175554645003, 0.8391774, 0.2109083, 0.0042181658, 0.08, 0.0, 2.4829493E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.9742518E-5, 0.0, 2.4829493E-4, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@53b32d7, maize.SegRoot@343f4d3d, 166, 31, 3, 17.0, -2.392867005317992, 11.522046464555059, -7.945771632910308, -2.393157906563465, 11.516824861301236, -7.939208697956224, 0.025874823, 0.0021033166, 9.070491E-6, 0.025874823, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 5.4326367E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@5442a311, maize.SegRoot@343f4d3d, 44, 30, 2, 6.0, -2.3640677820161637, 12.038985186683476, -8.5955021933646, -2.393157906563465, 11.516824861301236, -7.939208697956224, 0.70130444, 0.17625701, 0.0035251402, 0.08, 0.21468802, 1.845888E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.2111348E-5, 4.125052E-5, 1.845888E-4, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@26f0a63f, maize.SegRoot@5442a311, 44, 30, 2, 138.0, -2.272211662244861, 12.274218246338283, -9.24976188273042, -2.3640677820161637, 12.038985186683476, -8.5955021933646, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.SegRoot@4361bd48, maize.SegStem@7de26db8, 43, 30, 2, 125.0, 0.6, 0.0, -1.9601000008918346, 0.6, 0.0, -1.9700000006705523, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 3.53144013E9, 1.250113E7, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
228.0, 12.0, maize.SegRoot@6979e8cb, maize.SegRoot@4361bd48, 46, 31, 3, 84.0, 0.5925, -0.012990381056766583, -1.9601000008918346, 0.6, 0.0, -1.9601000008918346, 0.8, 0.06754397, 4.5380922E-4, 0.02687489, 0.0, 2.6188456E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.137038E-6, 0.0, 2.6188456E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@6b71769e, maize.SegRoot@6979e8cb, 46, 31, 3, 71.0, -0.0641965197537987, 0.30080930254596366, -2.2921835123577936, 0.5925, -0.012990381056766583, -1.9601000008918346, 0.48834732, 0.041231144, 2.7702062E-4, 0.02687489, 0.0, 1.623754E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.945047E-6, 0.0, 1.623754E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@2752f6e2, maize.SegRoot@6b71769e, 46, 31, 3, 60.0, -0.4076861095708084, 0.5708946157147403, -2.510247556577361, -0.0641965197537987, 0.30080930254596366, -2.2921835123577936, 0.8, 0.06754397, 4.5380922E-4, 0.02687489, 0.0, 2.6188456E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.137038E-6, 0.0, 2.6188456E-5, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@53bd815b, maize.SegRoot@2752f6e2, 46, 31, 3, 125.0, -0.9343924953442307, 1.0608070355878967, -2.860342148242262, -0.4076861095708084, 0.5708946157147403, -2.510247556577361, 0.02687489, 0.002269046, 1.0163394E-5, 0.02687489, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 6.087215E-8, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.SegRoot@5f205aa, maize.SegRoot@4361bd48, 43, 30, 2, 118.0, -0.14999999999999958, -1.2990381056766584, -1.9601000008918343, 0.6, 0.0, -1.9601000008918346, 0.6806235, 0.17105933, 0.0034211865, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 3.82622413E9, 9020451.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3880822E-5, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.SegRoot@763d9750, maize.SegRoot@5f205aa, 56, 31, 3, 74.0, -0.15278946693586767, -1.305172096436434, -1.9610580513663116, -0.14999999999999958, -1.2990381056766584, -1.9601000008918343, 0.63168114, 0.053318944, 3.5814202E-4, 0.0268679, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.4756453E-6, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.SegRoot@e580929, maize.SegRoot@763d9750, 56, 31, 3, 63.0, 0.3981333633890738, -1.5847050930371605, -2.0928398571146762, -0.15278946693586767, -1.305172096436434, -1.9610580513663116, 0.640143, 0.05403319, 3.6293958E-4, 0.0268679, 0.0, 2.0943902E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.5088082E-6, 0.0, 2.0943902E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@1cd072a9, maize.SegRoot@e580929, 56, 31, 3, 50.0, 0.945841469610435, -1.8807964533292436, -2.2415972900655263, 0.3981333633890738, -1.5847050930371605, -2.0928398571146762, 0.5752691, 0.048557315, 3.2615828E-4, 0.0268679, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.2545587E-6, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.MerisRoot@6d86b085, maize.SegRoot@1cd072a9, 56, 31, 3, 118.0, 1.3968246702483862, -2.21133286247035, -2.3768540724985225, 0.945841469610435, -1.8807964533292436, -2.2415972900655263, 0.0268679, 0.0022678657, 1.0155465E-5, 0.0268679, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 6.082466E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@75828a0f, maize.SegRoot@5f205aa, 43, 30, 2, 108.0, -0.42894669358681026, -1.912437181654202, -2.0559050483395533, -0.14999999999999958, -1.2990381056766584, -1.9601000008918343, 1.4921048, 0.37500682, 0.0075001363, 0.08, 0.0, 4.3261898E-4, 0.0, -0.4, -0.15, 4.19779072E9, 7266910.5, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.182215E-5, 0.0, 4.3261898E-4, 1.0, 0.0
228.0, 12.0, maize.SegRoot@3abfe836, maize.SegRoot@75828a0f, 43, 30, 2, 98.0, -0.7025606972714418, -3.322588256523979, -2.4596202178833098, -0.42894669358681026, -1.912437181654202, -2.0559050483395533, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 4.6117268E9, 6160087.5, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.SegRoot@7c75222b, maize.SegRoot@3abfe836, 69, 31, 3, 66.0, -0.7081469540590206, -3.334788489604892, -2.4663245484147374, -0.7025606972714418, -3.322588256523979, -2.4596202178833098, 0.3641096, 0.040345687, 3.55756E-4, 0.035270784, 0.0, 2.1067683E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.5236354E-6, 0.0, 2.1067683E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@4c203ea1, maize.SegRoot@7c75222b, 69, 31, 3, 55.0, -0.9578318848097631, -3.14853064041281, -2.6548484361772204, -0.7081469540590206, -3.334788489604892, -2.4663245484147374, 0.8, 0.08864515, 7.81646E-4, 0.035270784, 0.0, 4.448707E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.3289746E-6, 0.0, 4.448707E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@7f560810, maize.SegRoot@4c203ea1, 69, 31, 3, 46.0, -1.362547191792995, -2.7244539488201416, -3.1992421347215476, -0.9578318848097631, -3.14853064041281, -2.6548484361772204, 0.31506434, 0.034911156, 3.0783596E-4, 0.035270784, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.1624558E-6, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.MerisRoot@2ff5659e, maize.SegRoot@7f560810, 69, 31, 3, 98.0, -1.5409043581754487, -2.5398010332061496, -3.3818826348021216, -1.362547191792995, -2.7244539488201416, -3.1992421347215476, 0.035270784, 0.00390823, 2.297439E-5, 0.035270784, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.3760172E-7, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@5c0369c4, maize.SegRoot@3abfe836, 43, 30, 2, 90.0, -1.2611863760293265, -4.54261156461525, -3.130053271026071, -0.7025606972714418, -3.322588256523979, -2.4596202178833098, 0.63532233, 0.15967391, 0.003193478, 0.08, 0.0, 1.879785E-4, 0.0, -0.4, -0.15, 5.1740959E9, 5274584.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.251739E-5, 0.0, 1.879785E-4, 1.0, 0.0
228.0, 12.0, maize.SegRoot@548e7350, maize.SegRoot@5c0369c4, 80, 31, 3, 23.0, -1.2630618440805903, -4.547241895935504, -3.133978331041766, -1.2611863760293265, -4.54261156461525, -3.130053271026071, 0.45534402, 0.023878803, 9.964961E-5, 0.016692564, 0.056774452, 5.5955966E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 6.7028E-7, 5.0931044E-7, 5.5955966E-6, 1.0, 0.0
228.0, 12.0, maize.SegRoot@1a968a59, maize.SegRoot@548e7350, 80, 31, 3, 3.0, -1.663048356457927, -4.606829788675036, -2.9246980137987335, -1.2630618440805903, -4.547241895935504, -3.133978331041766, 0.055578943, 0.0029146285, 1.2163156E-5, 0.016692564, 0.056774452, 6.117214E-7, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 7.3276304E-8, 4.5616213E-7, 6.117214E-7, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@2be94b0f, maize.SegRoot@1a968a59, 80, 31, 3, 90.0, -1.7157368088139306, -4.604587506346762, -2.9071504153472016, -1.663048356457927, -4.606829788675036, -2.9246980137987335, 0.016692564, 8.7537867E-4, 2.4353856E-6, 0.016692564, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.4586383E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@d70c109, maize.SegRoot@5c0369c4, 43, 30, 2, 80.0, -1.4487331811557131, -5.005644696640704, -3.5225592725955375, -1.2611863760293265, -4.54261156461525, -3.130053271026071, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 5.7802414E9, 4694291.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
228.0, 12.0, maize.SegRoot@27f674d, maize.SegRoot@d70c109, 43, 30, 2, 71.0, -1.9686292679681507, -6.181461528912362, -4.29532239015729, -1.4487331811557131, -5.005644696640704, -3.5225592725955375, 0.89235705, 0.22427379, 0.0044854754, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.130985E-5, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.SegRoot@69d9c55, maize.SegRoot@27f674d, 95, 31, 3, 42.0, -1.9703572285376814, -6.189211381313944, -4.299394742119555, -1.9686292679681507, -6.181461528912362, -4.29532239015729, 0.1848633, 0.02410528, 2.5012888E-4, 0.04150607, 0.0, 1.4825418E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.775893E-6, 0.0, 1.4825418E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@13a57a3b, maize.SegRoot@69d9c55, 95, 31, 3, 32.0, -2.1086083911422375, -6.12013899873121, -4.400834692698308, -1.9703572285376814, -6.189211381313944, -4.299394742119555, 0.8, 0.10431613, 0.0010824382, 0.04150607, 0.0, 6.2006875E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 7.4276204E-6, 0.0, 6.2006875E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@4667ae56, maize.SegRoot@13a57a3b, 95, 31, 3, 24.0, -2.71909153859075, -5.825868086748874, -4.825940533773127, -2.1086083911422375, -6.12013899873121, -4.400834692698308, 0.6634282, 0.08650783, 8.9765E-4, 0.04150607, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 6.159616E-6, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.MerisRoot@1d251891, maize.SegRoot@4667ae56, 95, 31, 3, 71.0, -3.2473199263192205, -5.663686076450838, -5.193103639135133, -2.71909153859075, -5.825868086748874, -4.825940533773127, 0.04150607, 0.0054121907, 3.7439797E-5, 0.04150607, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 2.2424014E-7, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@48140564, maize.SegRoot@27f674d, 43, 30, 2, 62.0, -2.141425324921212, -6.956446769070636, -4.702557586383705, -1.9686292679681507, -6.181461528912362, -4.29532239015729, 1.2734776, 0.3200598, 0.0064011957, 0.08, 0.0, 3.7301282E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.4682107E-5, 0.0, 3.7301282E-4, 1.0, 0.0
228.0, 12.0, maize.SegRoot@58ceff1, maize.SegRoot@48140564, 43, 30, 2, 51.0, -2.150058873356808, -7.950296466830506, -5.498756822739436, -2.141425324921212, -6.956446769070636, -4.702557586383705, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.SegRoot@77cd7a0, maize.SegRoot@58ceff1, 115, 31, 3, 13.0, -2.1526166042082195, -7.96042362843258, -5.509522444448246, -2.150058873356808, -7.950296466830506, -5.498756822739436, 0.37484926, 0.03497789, 2.5972916E-4, 0.029702095, 0.09605407, 1.4402658E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.7252519E-6, 2.6941677E-6, 1.4402658E-5, 1.0, 0.0
228.0, 12.0, maize.SegRoot@204f30ec, maize.SegRoot@77cd7a0, 115, 31, 3, 1.0, -1.80239941746449, -7.94682088552663, -5.642469276509076, -2.1526166042082195, -7.96042362843258, -5.509522444448246, 0.0029702096, 2.7715586E-4, 2.0580273E-6, 0.029702095, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.2326252E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@7c30a502, maize.SegRoot@204f30ec, 115, 31, 3, 51.0, -1.7996824902940383, -7.9475225242102105, -5.643443008880829, -1.80239941746449, -7.94682088552663, -5.642469276509076, 0.029702095, 0.0027715585, 1.3720182E-5, 0.029702095, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 8.217501E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@7ca48474, maize.SegRoot@58ceff1, 43, 30, 2, 44.0, -2.4058319584979713, -8.963012627037953, -6.5753189936204555, -2.150058873356808, -7.950296466830506, -5.498756822739436, 0.57721865, 0.14507088, 0.0029014174, 0.08, 0.0, 1.7078685E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.0458054E-5, 0.0, 1.7078685E-4, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@337d0578, maize.SegRoot@7ca48474, 131, 31, 3, 44.0, -2.408224071211045, -8.96556386700315, -6.579911064165776, -2.4058319584979713, -8.963012627037953, -6.5753189936204555, 0.0185074, 0.0010760706, 3.3192116E-6, 0.0185074, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.9879929E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@59e84876, maize.SegRoot@7ca48474, 43, 30, 2, 34.0, -2.6450432298053816, -9.218136623557598, -7.034526048152499, -2.4058319584979713, -8.963012627037953, -6.5753189936204555, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0
228.0, 12.0, maize.SegRoot@e25b2fe, maize.SegRoot@59e84876, 43, 30, 2, 24.0, -3.4911854237781577, -9.528934646513125, -8.233462233487597, -2.6450432298053816, -9.218136623557598, -7.034526048152499, 1.1109843, 0.2792208, 0.005584416, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.858549E-5, 0.0, 0.0, 0.0, 0.0
228.0, 12.0, maize.MerisRoot@754ba872, maize.SegRoot@e25b2fe, 155, 31, 3, 24.0, -3.495724929241929, -9.533016200415549, -8.24274460484751, -3.4911854237781577, -9.528934646513125, -8.233462233487597, 0.03127137, 0.003072159, 1.601177E-5, 0.03127137, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 9.5900134E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegRoot@146ba0ac, maize.SegRoot@e25b2fe, 43, 30, 2, 16.0, -3.94513597015529, -9.937090036755562, -9.161699369478976, -3.4911854237781577, -9.528934646513125, -8.233462233487597, 0.8391774, 0.2109083, 0.0042181658, 0.08, 0.21468802, 2.4580248E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.9443956E-5, 4.5905334E-5, 2.4580248E-4, 1.0, 0.0
228.0, 12.0, maize.SegRoot@4dfa3a9d, maize.SegRoot@146ba0ac, 43, 30, 2, 5.0, -4.437721171315477, -10.20782769805485, -9.784820329821233, -3.94513597015529, -9.937090036755562, -9.161699369478976, 0.5634314, 0.14160575, 0.002832115, 0.08, 0.21468802, 1.4662609E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.7563907E-5, 4.0785042E-5, 1.4662609E-4, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@6eebc39e, maize.SegRoot@4dfa3a9d, 169, 31, 3, 5.0, -4.440722233975721, -10.210468732385491, -9.788790726802194, -4.437721171315477, -10.20782769805485, -9.784820329821233, 0.016494542, 8.547329E-4, 2.349738E-6, 0.016494542, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.4073409E-8, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.MerisRoot@2401f4c3, maize.SegRoot@4dfa3a9d, 43, 30, 2, 138.0, -4.737827437339832, -10.47193113111899, -10.181860027917342, -4.437721171315477, -10.20782769805485, -9.784820329821233, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 1.0, 0.0
228.0, 12.0, maize.SegLeaf@77afea7d, maize.SegStem@7de26db8, 3, 41, 3, 117.0, 0.6, 0.0, -1.9601000008918346, 0.6, 0.0, -1.9700000006705523, 0.5375, 4.535228E-8, 4.535228E-10, 8.437633E-8, 0.0, 3.4014209E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 2.4490229E-17, 0.0, 3.4014209E-12, 1.0, 0.0
228.0, 12.0, maize.SegLeaf@161cd475, maize.SegLeaf@77afea7d, 3, 41, 3, 117.0, 0.6, 0.0, -1.4225999928824604, 0.6, 0.0, -1.9601000008918346, 0.5375, 4.535228E-8, 4.535228E-10, 8.437633E-8, 0.0, 3.4014209E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 2.4490229E-17, 0.0, 3.4014209E-12, 1.0, 0.0
228.0, 12.0, maize.SegLeaf@532760d8, maize.SegLeaf@161cd475, 3, 41, 3, 116.0, 0.6, 0.0, -0.8850999848730863, 0.6, 0.0, -1.4225999928824604, 0.505, 4.2610047E-8, 4.261005E-10, 8.437633E-8, 0.0, 3.1957536E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 2.3009425E-17, 0.0, 3.1957536E-12, 1.0, 0.0
228.0, 12.0, maize.SegLeaf@57fa26b7, maize.SegLeaf@532760d8, 3, 41, 3, 115.0, 0.6, 0.0, -0.38009997734799983, 0.6, 0.0, -0.8850999848730863, 0.4575, 3.8602174E-8, 3.8602171E-10, 8.437633E-8, 0.0, 2.8951628E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0845171E-17, 0.0, 2.8951628E-12, 1.0, 0.0
228.0, 12.0, maize.SegLeaf@5f8ed237, maize.SegLeaf@57fa26b7, 3, 41, 3, 114.0, 0.6, 0.0, 0.0774000294692817, 0.6, 0.0, -0.38009997734799983, 0.395, 3.332865E-8, 3.332865E-10, 8.437633E-8, 0.0, 2.4996487E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 1.7997472E-17, 0.0, 2.4996487E-12, 1.0, 6.0095075E-11
228.0, 12.0, maize.SegLeaf@2f410acf, maize.SegLeaf@5f8ed237, 3, 41, 3, 113.0, 0.6, 0.0, 0.47240003535524067, 0.6, 0.0, 0.0774000294692817, 0.5, 4.2188166E-8, 4.2188167E-10, 8.437633E-8, 0.0, 3.1641124E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.278161E-17, 0.0, 3.1641124E-12, 1.0, 7.6069706E-11
228.0, 12.0, maize.SegLeaf@47089e5f, maize.SegLeaf@2f410acf, 3, 41, 3, 101.0, 0.6, 0.0, 0.9724000428058213, 0.6, 0.0, 0.47240003535524067, 0.5, 4.2188166E-8, 4.2188167E-10, 8.437633E-8, 0.0, 3.1641124E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.278161E-17, 0.0, 3.1641124E-12, 1.0, 7.6069706E-11
228.0, 12.0, maize.SegLeaf@4141d797, maize.SegLeaf@47089e5f, 3, 41, 3, 100.0, 0.6, 0.0, 1.4724000502564019, 0.6, 0.0, 0.9724000428058213, 0.5, 4.2188166E-8, 4.2188167E-10, 8.437633E-8, 0.0, 3.1641124E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.278161E-17, 0.0, 3.1641124E-12, 1.0, 7.6069706E-11
228.0, 12.0, maize.SegLeaf@68f7aae2, maize.SegLeaf@4141d797, 3, 41, 3, 99.0, 0.6, 0.0, 1.9724000577069825, 0.6, 0.0, 1.4724000502564019, 0.5, 4.2188166E-8, 4.2188167E-10, 8.437633E-8, 0.0, 3.1641124E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.278161E-17, 0.0, 3.1641124E-12, 1.0, 7.6069706E-11
228.0, 12.0, maize.SegLeaf@4f47d241, maize.SegLeaf@68f7aae2, 3, 41, 3, 98.0, 0.6, 0.0, 2.4724000651575633, 0.6, 0.0, 1.9724000577069825, 0.5, 4.2188166E-8, 4.2188167E-10, 8.437633E-8, 0.0, 3.1641124E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.278161E-17, 0.0, 3.1641124E-12, 1.0, 7.6069706E-11
228.0, 12.0, maize.SegLeaf@4c3e4790, maize.SegLeaf@4f47d241, 3, 41, 3, 97.0, 0.6, 0.0, 2.972400072608144, 0.6, 0.0, 2.4724000651575633, 0.5, 4.2188166E-8, 4.2188167E-10, 8.437633E-8, 0.0, 3.1641124E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.278161E-17, 0.0, 3.1641124E-12, 1.0, 7.6069706E-11
